,test_subject,avg_diff,ROI,embed_method,dataset
405,6,0.007366026586507838,high_Visual,PCA,sherlock
406,6,0.009992107216681976,high_Visual,PHATE,forrest
407,6,0.010421562201827375,high_Visual,PHATE,sherlock
408,6,-0.006477249627574731,high_Visual,PHATE_TIME,forrest
409,6,0.016642263827932817,high_Visual,PHATE_TIME,sherlock
410,6,0.003776229079811982,high_Visual,SMOOTH_PHATE,forrest
411,6,0.008945038852590504,high_Visual,SMOOTH_PHATE,sherlock
412,6,0.006652985774609549,high_Visual,TPHATE,forrest
413,6,0.02887545775776919,high_Visual,TPHATE,sherlock
414,6,0.0013847928470655168,high_Visual,TSNE,forrest
415,6,0.007501336159213718,high_Visual,TSNE,sherlock
416,6,0.0013420537485806874,high_Visual,UMAP,forrest
417,6,0.014627457034253683,high_Visual,UMAP,sherlock
418,6,0.004272655788163571,high_Visual,voxel,forrest
419,6,0.010360347206682987,high_Visual,voxel,sherlock
420,6,0.00022942005061846874,pmc_nn,ISOMAP,forrest
421,6,0.014356382397390887,pmc_nn,ISOMAP,sherlock
422,6,0.000395769819402391,pmc_nn,LLE,forrest
423,6,0.012205108875376494,pmc_nn,LLE,sherlock
424,6,0.0006900600447575102,pmc_nn,PCA,forrest
425,6,0.02107225945068524,pmc_nn,PCA,sherlock
426,6,0.0021804645510221,pmc_nn,PHATE,forrest
427,6,0.020334017478036728,pmc_nn,PHATE,sherlock
428,6,0.012495675721258478,pmc_nn,PHATE_TIME,forrest
429,6,0.0002848834679394285,pmc_nn,PHATE_TIME,sherlock
430,6,0.00034549493435752615,pmc_nn,SMOOTH_PHATE,forrest
431,6,0.005721348236402768,pmc_nn,SMOOTH_PHATE,sherlock
432,6,0.0029510284552822785,pmc_nn,TPHATE,forrest
433,6,0.07288240824789434,pmc_nn,TPHATE,sherlock
434,6,-0.0005828383292294508,pmc_nn,TSNE,forrest
435,6,0.02051166085819158,pmc_nn,TSNE,sherlock
436,6,0.002264029357261761,pmc_nn,UMAP,forrest
437,6,0.008259085305263389,pmc_nn,UMAP,sherlock
438,6,0.0014700234884705322,pmc_nn,voxel,forrest
439,6,0.018063569260522765,pmc_nn,voxel,sherlock
440,7,0.04093129583558541,aud_early,ISOMAP,sherlock
441,7,-0.00438179230479386,aud_early,LLE,sherlock
442,7,0.02265063211209998,aud_early,PCA,sherlock
443,7,0.03545717116706956,aud_early,PHATE,sherlock
444,7,-0.008875169902755282,aud_early,PHATE_TIME,sherlock
445,7,0.014181412337389374,aud_early,SMOOTH_PHATE,sherlock
446,7,0.014159242398280298,aud_early,TPHATE,sherlock
447,7,0.005730865339447486,aud_early,TSNE,sherlock
448,7,0.0054779346332086715,aud_early,UMAP,sherlock
449,7,0.017336300209647257,aud_early,voxel,sherlock
450,7,0.06328987525953148,early_visual,ISOMAP,sherlock
451,7,0.051810369257541566,early_visual,LLE,sherlock
452,7,0.045960081638031655,early_visual,PCA,sherlock
453,7,0.06226798857225626,early_visual,PHATE,sherlock
454,7,-0.02825418783613384,early_visual,PHATE_TIME,sherlock
455,7,0.03950880985491959,early_visual,SMOOTH_PHATE,sherlock
456,7,0.05344121108112059,early_visual,TPHATE,sherlock
457,7,0.04227475156018248,early_visual,TSNE,sherlock
458,7,0.0478381517088288,early_visual,UMAP,sherlock
459,7,0.0480469801241933,early_visual,voxel,sherlock
460,7,0.02284970186682397,high_Visual,ISOMAP,sherlock
461,7,-0.006831704871532777,high_Visual,LLE,sherlock
462,7,0.011895066321881026,high_Visual,PCA,sherlock
463,7,0.02168447098442149,high_Visual,PHATE,sherlock
464,7,-0.009379516916370123,high_Visual,PHATE_TIME,sherlock
465,7,0.007373008246309389,high_Visual,SMOOTH_PHATE,sherlock
466,7,0.007952816632001586,high_Visual,TPHATE,sherlock
467,7,0.0010934235364540468,high_Visual,TSNE,sherlock
468,7,0.015923845721638744,high_Visual,UMAP,sherlock
469,7,0.006806555614460319,high_Visual,voxel,sherlock
470,7,0.010597525921952816,pmc_nn,ISOMAP,sherlock
471,7,0.00845390454553164,pmc_nn,LLE,sherlock
472,7,0.020164479529542773,pmc_nn,PCA,sherlock
473,7,0.009794217304644214,pmc_nn,PHATE,sherlock
474,7,0.007978501287209575,pmc_nn,PHATE_TIME,sherlock
475,7,0.013865612145710736,pmc_nn,SMOOTH_PHATE,sherlock
476,7,0.018327873052230093,pmc_nn,TPHATE,sherlock
477,7,0.011015281728716842,pmc_nn,TSNE,sherlock
478,7,0.015565787677993917,pmc_nn,UMAP,sherlock
479,7,0.006077277775667813,pmc_nn,voxel,sherlock
480,8,0.052353708471884294,aud_early,ISOMAP,sherlock
481,8,0.01712991906571792,aud_early,LLE,sherlock
482,8,0.02560244366271535,aud_early,PCA,sherlock
483,8,0.05201065643356419,aud_early,PHATE,sherlock
484,8,-0.02707363172245317,aud_early,PHATE_TIME,sherlock
485,8,0.026656994633732944,aud_early,SMOOTH_PHATE,sherlock
486,8,0.09059235852307748,aud_early,TPHATE,sherlock
487,8,0.013900917556962763,aud_early,TSNE,sherlock
488,8,0.029688175751536535,aud_early,UMAP,sherlock
489,8,0.01754243413371911,aud_early,voxel,sherlock
490,8,0.051685412713494736,early_visual,ISOMAP,sherlock
491,8,0.024270225803805955,early_visual,LLE,sherlock
492,8,0.039677331869465676,early_visual,PCA,sherlock
493,8,0.028742843938282393,early_visual,PHATE,sherlock
494,8,-0.011605061193224454,early_visual,PHATE_TIME,sherlock
495,8,-0.009690613781799954,early_visual,SMOOTH_PHATE,sherlock
496,8,0.08200516434031097,early_visual,TPHATE,sherlock
497,8,0.028243885247121934,early_visual,TSNE,sherlock
498,8,0.040383499882389075,early_visual,UMAP,sherlock
499,8,0.04720627261646233,early_visual,voxel,sherlock
500,8,0.011052820116141721,high_Visual,ISOMAP,sherlock
501,8,0.0069428903886530665,high_Visual,LLE,sherlock
502,8,0.012304991554550216,high_Visual,PCA,sherlock
503,8,0.011302771450143493,high_Visual,PHATE,sherlock
504,8,0.07601652091084846,high_Visual,PHATE_TIME,sherlock
505,8,-0.0061423971792311845,high_Visual,SMOOTH_PHATE,sherlock
506,8,0.020312085496163677,high_Visual,TPHATE,sherlock
507,8,0.013673904913154311,high_Visual,TSNE,sherlock
508,8,0.013614529030713031,high_Visual,UMAP,sherlock
509,8,0.009305885549865696,high_Visual,voxel,sherlock
510,8,0.024722236551245294,pmc_nn,ISOMAP,sherlock
511,8,0.007266416395103465,pmc_nn,LLE,sherlock
512,8,0.021363563993644714,pmc_nn,PCA,sherlock
513,8,0.022978620228211274,pmc_nn,PHATE,sherlock
514,8,0.026065309023556364,pmc_nn,PHATE_TIME,sherlock
515,8,0.009837846440432075,pmc_nn,SMOOTH_PHATE,sherlock
516,8,0.05341866509323579,pmc_nn,TPHATE,sherlock
517,8,0.015028079542724553,pmc_nn,TSNE,sherlock
518,8,0.0179956505455842,pmc_nn,UMAP,sherlock
519,8,0.01636383053020633,pmc_nn,voxel,sherlock
520,9,0.004507061790397624,aud_early,ISOMAP,forrest
521,9,0.05252286275723899,aud_early,ISOMAP,sherlock
522,9,-0.0007123809798649765,aud_early,LLE,forrest
523,9,0.020428441450131687,aud_early,LLE,sherlock
524,9,0.00996786978915327,aud_early,PCA,forrest
525,9,0.03564594347370127,aud_early,PCA,sherlock
526,9,0.0036994860329243994,aud_early,PHATE,forrest
527,9,0.040392053348893155,aud_early,PHATE,sherlock
528,9,-0.0012743707297535542,aud_early,PHATE_TIME,forrest
529,9,-0.0130911894001808,aud_early,PHATE_TIME,sherlock
530,9,0.017268329338508817,aud_early,SMOOTH_PHATE,forrest
531,9,0.023127238203798132,aud_early,SMOOTH_PHATE,sherlock
532,9,0.007652375115586937,aud_early,TPHATE,forrest
533,9,0.05269671514333952,aud_early,TPHATE,sherlock
534,9,0.0021873053039782432,aud_early,TSNE,forrest
535,9,0.016055170042248802,aud_early,TSNE,sherlock
536,9,0.0033980514105245536,aud_early,UMAP,forrest
537,9,0.021775483133096515,aud_early,UMAP,sherlock
538,9,0.006161163728031836,aud_early,voxel,forrest
539,9,0.017688301810517684,aud_early,voxel,sherlock
540,9,0.004604409221118756,early_visual,ISOMAP,forrest
541,9,0.03538297822958341,early_visual,ISOMAP,sherlock
542,9,0.0014780286176040167,early_visual,LLE,forrest
543,9,0.016424077138422668,early_visual,LLE,sherlock
544,9,0.006027648908644113,early_visual,PCA,forrest
545,9,0.039742340389961966,early_visual,PCA,sherlock
546,9,0.003669042287702983,early_visual,PHATE,forrest
547,9,0.03190615701022619,early_visual,PHATE,sherlock
548,9,0.013596248854334542,early_visual,PHATE_TIME,forrest
549,9,0.004568589566851276,early_visual,PHATE_TIME,sherlock
550,9,0.008045340611272973,early_visual,SMOOTH_PHATE,forrest
551,9,0.05042850837957983,early_visual,SMOOTH_PHATE,sherlock
552,9,0.013856186721213566,early_visual,TPHATE,forrest
553,9,0.07530073758936819,early_visual,TPHATE,sherlock
554,9,0.005014180397252201,early_visual,TSNE,forrest
555,9,0.017082178459516546,early_visual,TSNE,sherlock
556,9,0.01358546360403093,early_visual,UMAP,forrest
557,9,0.03997046924890998,early_visual,UMAP,sherlock
558,9,0.008448689939217673,early_visual,voxel,forrest
559,9,0.0444380557667368,early_visual,voxel,sherlock
560,9,0.003578703008540623,high_Visual,ISOMAP,forrest
561,9,0.008471763820474288,high_Visual,ISOMAP,sherlock
562,9,0.0011123606712276474,high_Visual,LLE,forrest
563,9,0.002579407614325305,high_Visual,LLE,sherlock
564,9,0.009489585110533398,high_Visual,PCA,forrest
565,9,0.005962152572436249,high_Visual,PCA,sherlock
566,9,0.01102835073142799,high_Visual,PHATE,forrest
567,9,0.003972464530614084,high_Visual,PHATE,sherlock
568,9,0.02001252777683474,high_Visual,PHATE_TIME,forrest
569,9,-0.006832260652956375,high_Visual,PHATE_TIME,sherlock
570,9,0.017351485408539494,high_Visual,SMOOTH_PHATE,forrest
571,9,0.02316611541986717,high_Visual,SMOOTH_PHATE,sherlock
572,9,0.011626777233627237,high_Visual,TPHATE,forrest
573,9,0.016948368352288856,high_Visual,TPHATE,sherlock
574,9,0.0013559933242906766,high_Visual,TSNE,forrest
575,9,0.007632054204517899,high_Visual,TSNE,sherlock
576,9,0.003271185523092704,high_Visual,UMAP,forrest
577,9,0.010422535333457607,high_Visual,UMAP,sherlock
578,9,0.005219467793404204,high_Visual,voxel,forrest
579,9,0.004999316244568253,high_Visual,voxel,sherlock
580,9,0.0011441519350162087,pmc_nn,ISOMAP,forrest
581,9,0.023646701174499962,pmc_nn,ISOMAP,sherlock
582,9,0.00049502630225396,pmc_nn,LLE,forrest
583,9,0.00032754603385195283,pmc_nn,LLE,sherlock
584,9,0.0028692145660258956,pmc_nn,PCA,forrest
585,9,0.011916931447796795,pmc_nn,PCA,sherlock
586,9,0.0004846750940110213,pmc_nn,PHATE,forrest
587,9,0.0215442640540049,pmc_nn,PHATE,sherlock
588,9,0.007605316056339422,pmc_nn,PHATE_TIME,forrest
589,9,0.020433595749227793,pmc_nn,PHATE_TIME,sherlock
590,9,7.70644618020061e-05,pmc_nn,SMOOTH_PHATE,forrest
591,9,-0.005814331026681914,pmc_nn,SMOOTH_PHATE,sherlock
592,9,-0.0014783324997124478,pmc_nn,TPHATE,forrest
593,9,0.0410179076099474,pmc_nn,TPHATE,sherlock
594,9,0.0007521337150820026,pmc_nn,TSNE,forrest
595,9,0.013406264833433072,pmc_nn,TSNE,sherlock
596,9,0.0020325275578939265,pmc_nn,UMAP,forrest
597,9,0.004365547203660303,pmc_nn,UMAP,sherlock
598,9,0.002213776864448573,pmc_nn,voxel,forrest
599,9,0.019259874454592762,pmc_nn,voxel,sherlock
600,10,0.005310164778040966,aud_early,ISOMAP,forrest
601,10,0.027744450909145145,aud_early,ISOMAP,sherlock
602,10,-0.0017585959854863663,aud_early,LLE,forrest
603,10,0.01863777766294929,aud_early,LLE,sherlock
604,10,0.0063090656500048685,aud_early,PCA,forrest
605,10,0.01932647599583916,aud_early,PCA,sherlock
606,10,0.002302595738493827,aud_early,PHATE,forrest
607,10,0.052628039368967504,aud_early,PHATE,sherlock
608,10,-0.0011484439249509967,aud_early,PHATE_TIME,forrest
609,10,0.0239883051511655,aud_early,PHATE_TIME,sherlock
610,10,0.06477778487890559,aud_early,SMOOTH_PHATE,forrest
611,10,-0.016544697702221105,aud_early,SMOOTH_PHATE,sherlock
612,10,0.0783337996571622,aud_early,TPHATE,forrest
613,10,0.02601836641505582,aud_early,TPHATE,sherlock
614,10,0.0015151773587187402,aud_early,TSNE,forrest
615,10,0.01186630096370688,aud_early,TSNE,sherlock
616,10,0.0004935037622117032,aud_early,UMAP,forrest
617,10,0.03148363873524779,aud_early,UMAP,sherlock
618,10,0.0065882323606226475,aud_early,voxel,forrest
619,10,0.02379801308123122,aud_early,voxel,sherlock
620,10,0.0047557338900504195,early_visual,ISOMAP,forrest
621,10,0.0432642988538798,early_visual,ISOMAP,sherlock
622,10,0.007404906881390299,early_visual,LLE,forrest
623,10,0.008565360218987008,early_visual,LLE,sherlock
624,10,0.002341679716186905,early_visual,PCA,forrest
625,10,0.0246744247634907,early_visual,PCA,sherlock
626,10,0.002597364013892692,early_visual,PHATE,forrest
627,10,0.031052372682921985,early_visual,PHATE,sherlock
628,10,0.012106491430747098,early_visual,PHATE_TIME,forrest
629,10,-0.020133189556613765,early_visual,PHATE_TIME,sherlock
630,10,0.008714107694500083,early_visual,SMOOTH_PHATE,forrest
631,10,0.044367641683498125,early_visual,SMOOTH_PHATE,sherlock
632,10,0.0156888426012666,early_visual,TPHATE,forrest
633,10,0.04764539091915811,early_visual,TPHATE,sherlock
634,10,0.0022682474797984346,early_visual,TSNE,forrest
635,10,0.02989025725020876,early_visual,TSNE,sherlock
636,10,0.0071399214060395115,early_visual,UMAP,forrest
637,10,0.018106690677384834,early_visual,UMAP,sherlock
638,10,0.0024772206213507716,early_visual,voxel,forrest
639,10,0.0375243445323296,early_visual,voxel,sherlock
640,10,0.0054618298277451915,high_Visual,ISOMAP,forrest
641,10,0.019299259199171564,high_Visual,ISOMAP,sherlock
642,10,0.018169159218440274,high_Visual,LLE,forrest
643,10,0.008637041704281307,high_Visual,LLE,sherlock
644,10,0.01309740529868416,high_Visual,PCA,forrest
645,10,0.008672548096209457,high_Visual,PCA,sherlock
646,10,0.009627110740729406,high_Visual,PHATE,forrest
647,10,0.009312656655531082,high_Visual,PHATE,sherlock
648,10,-0.008188299478529153,high_Visual,PHATE_TIME,forrest
649,10,-0.009152315748248723,high_Visual,PHATE_TIME,sherlock
650,10,0.15481509783089548,high_Visual,SMOOTH_PHATE,forrest
651,10,0.03159775097878524,high_Visual,SMOOTH_PHATE,sherlock
652,10,0.07179865571240851,high_Visual,TPHATE,forrest
653,10,0.019829173224240645,high_Visual,TPHATE,sherlock
654,10,0.0008360702874602932,high_Visual,TSNE,forrest
655,10,0.007961155062716404,high_Visual,TSNE,sherlock
656,10,-0.0007846519623253627,high_Visual,UMAP,forrest
657,10,0.01928546613022225,high_Visual,UMAP,sherlock
658,10,0.005753222468276736,high_Visual,voxel,forrest
659,10,0.017828688612672044,high_Visual,voxel,sherlock
660,10,0.0021707004052979035,pmc_nn,ISOMAP,forrest
661,10,0.01301140755028481,pmc_nn,ISOMAP,sherlock
662,10,3.307254293153891e-05,pmc_nn,LLE,forrest
663,10,0.00912042282941273,pmc_nn,LLE,sherlock
664,10,0.000540673354410488,pmc_nn,PCA,forrest
665,10,0.009558436398911357,pmc_nn,PCA,sherlock
666,10,-7.05142599889362e-05,pmc_nn,PHATE,forrest
667,10,0.002683355001386611,pmc_nn,PHATE,sherlock
668,10,0.00026986109118107493,pmc_nn,PHATE_TIME,forrest
669,10,-0.05796462790263627,pmc_nn,PHATE_TIME,sherlock
670,10,0.0006102184249515087,pmc_nn,SMOOTH_PHATE,forrest
671,10,-0.002435179580141546,pmc_nn,SMOOTH_PHATE,sherlock
672,10,0.0012414480772964093,pmc_nn,TPHATE,forrest
673,10,0.08399768949508771,pmc_nn,TPHATE,sherlock
674,10,0.00018508711992102348,pmc_nn,TSNE,forrest
675,10,0.00543321052356915,pmc_nn,TSNE,sherlock
676,10,0.0005539894549348092,pmc_nn,UMAP,forrest
677,10,0.004401551528858802,pmc_nn,UMAP,sherlock
678,10,0.001918198345091015,pmc_nn,voxel,forrest
679,10,0.00873319494040588,pmc_nn,voxel,sherlock
680,11,0.046939907732233235,aud_early,ISOMAP,sherlock
681,11,0.01985790995254697,aud_early,LLE,sherlock
682,11,0.034910155285791084,aud_early,PCA,sherlock
683,11,0.041959069870983495,aud_early,PHATE,sherlock
684,11,0.01663106246364841,aud_early,PHATE_TIME,sherlock
685,11,0.033798748833039044,aud_early,SMOOTH_PHATE,sherlock
686,11,0.03527852019650189,aud_early,TPHATE,sherlock
687,11,0.010976519921822614,aud_early,TSNE,sherlock
688,11,0.019646958724864206,aud_early,UMAP,sherlock
689,11,0.015876271066184746,aud_early,voxel,sherlock
690,11,0.031339312136944276,early_visual,ISOMAP,sherlock
691,11,0.022337764824425597,early_visual,LLE,sherlock
692,11,0.03039135409216838,early_visual,PCA,sherlock
693,11,0.027962440835038807,early_visual,PHATE,sherlock
694,11,0.02882892479495567,early_visual,PHATE_TIME,sherlock
695,11,0.008144510174247523,early_visual,SMOOTH_PHATE,sherlock
696,11,0.06672065811120594,early_visual,TPHATE,sherlock
697,11,0.022329735123607822,early_visual,TSNE,sherlock
698,11,0.024953533593958185,early_visual,UMAP,sherlock
699,11,0.033567939252077336,early_visual,voxel,sherlock
700,11,0.016077728617985048,high_Visual,ISOMAP,sherlock
701,11,0.008911990146949078,high_Visual,LLE,sherlock
702,11,0.01151183814547926,high_Visual,PCA,sherlock
703,11,0.016519085115911082,high_Visual,PHATE,sherlock
704,11,-0.022861294249585627,high_Visual,PHATE_TIME,sherlock
705,11,-0.013142533840641018,high_Visual,SMOOTH_PHATE,sherlock
706,11,0.0424408039798219,high_Visual,TPHATE,sherlock
707,11,0.017671626322157,high_Visual,TSNE,sherlock
708,11,0.007206427222271615,high_Visual,UMAP,sherlock
709,11,0.011100598806164536,high_Visual,voxel,sherlock
710,11,0.01167144686107864,pmc_nn,ISOMAP,sherlock
711,11,0.0026064672640523727,pmc_nn,LLE,sherlock
712,11,0.016077300135641567,pmc_nn,PCA,sherlock
713,11,0.01065816046346259,pmc_nn,PHATE,sherlock
714,11,-0.052351545301145434,pmc_nn,PHATE_TIME,sherlock
715,11,0.040485037297015074,pmc_nn,SMOOTH_PHATE,sherlock
716,11,0.04242048407417989,pmc_nn,TPHATE,sherlock
717,11,0.006505992644025894,pmc_nn,TSNE,sherlock
718,11,0.013624507733457053,pmc_nn,UMAP,sherlock
719,11,0.011650000783406538,pmc_nn,voxel,sherlock
720,12,0.03732891288753011,aud_early,ISOMAP,sherlock
721,12,0.008982652660593242,aud_early,LLE,sherlock
722,12,0.02752577155129543,aud_early,PCA,sherlock
723,12,0.023976058683411728,aud_early,PHATE,sherlock
724,12,0.02924731739366575,aud_early,PHATE_TIME,sherlock
725,12,0.005315682909638732,aud_early,SMOOTH_PHATE,sherlock
726,12,0.03876163877769365,aud_early,TPHATE,sherlock
727,12,0.007154183631071773,aud_early,TSNE,sherlock
728,12,0.019726901043467856,aud_early,UMAP,sherlock
729,12,0.007162307812712881,aud_early,voxel,sherlock
730,12,0.020805770485812836,early_visual,ISOMAP,sherlock
731,12,0.0215056932088759,early_visual,LLE,sherlock
732,12,0.02379574137265443,early_visual,PCA,sherlock
733,12,0.032815339203643205,early_visual,PHATE,sherlock
734,12,-0.023100240506552926,early_visual,PHATE_TIME,sherlock
735,12,-0.022491635464597294,early_visual,SMOOTH_PHATE,sherlock
736,12,0.04490737349603007,early_visual,TPHATE,sherlock
737,12,0.004117732686862796,early_visual,TSNE,sherlock
738,12,0.03309424338371422,early_visual,UMAP,sherlock
739,12,0.023971049240204077,early_visual,voxel,sherlock
740,12,0.007952988048454136,high_Visual,ISOMAP,sherlock
741,12,0.006561514521021063,high_Visual,LLE,sherlock
742,12,0.01410603550958398,high_Visual,PCA,sherlock
743,12,0.012510893507288701,high_Visual,PHATE,sherlock
744,12,0.05952248566017144,high_Visual,PHATE_TIME,sherlock
745,12,0.012871165424524426,high_Visual,SMOOTH_PHATE,sherlock
746,12,0.0028377113737910725,high_Visual,TPHATE,sherlock
747,12,0.015140726887177991,high_Visual,TSNE,sherlock
748,12,0.0022039389329439763,high_Visual,UMAP,sherlock
749,12,0.00674673535774495,high_Visual,voxel,sherlock
750,12,0.017243168455211885,pmc_nn,ISOMAP,sherlock
751,12,0.00604164782905049,pmc_nn,LLE,sherlock
752,12,0.02007758045081876,pmc_nn,PCA,sherlock
753,12,0.015486859458891908,pmc_nn,PHATE,sherlock
754,12,0.037282448386812515,pmc_nn,PHATE_TIME,sherlock
755,12,0.032644539182106566,pmc_nn,SMOOTH_PHATE,sherlock
756,12,0.03117455033022176,pmc_nn,TPHATE,sherlock
757,12,0.012945260981094794,pmc_nn,TSNE,sherlock
758,12,0.015449756595979776,pmc_nn,UMAP,sherlock
759,12,0.017224113061077562,pmc_nn,voxel,sherlock
760,13,0.03864869525360869,aud_early,ISOMAP,sherlock
761,13,0.015284641134233942,aud_early,LLE,sherlock
762,13,0.022589988715370195,aud_early,PCA,sherlock
763,13,0.053868854877645284,aud_early,PHATE,sherlock
764,13,0.01868613288578597,aud_early,PHATE_TIME,sherlock
765,13,-0.011387162673878843,aud_early,SMOOTH_PHATE,sherlock
766,13,0.05316290234191848,aud_early,TPHATE,sherlock
767,13,0.00427002445954601,aud_early,TSNE,sherlock
768,13,0.041632441308099115,aud_early,UMAP,sherlock
769,13,0.013206706206334172,aud_early,voxel,sherlock
770,13,0.04193421281256662,early_visual,ISOMAP,sherlock
771,13,0.03177046015962845,early_visual,LLE,sherlock
772,13,0.03084450189356062,early_visual,PCA,sherlock
773,13,0.03407480083637949,early_visual,PHATE,sherlock
774,13,0.01566058964192981,early_visual,PHATE_TIME,sherlock
775,13,0.030467119769841112,early_visual,SMOOTH_PHATE,sherlock
776,13,0.068515781888606,early_visual,TPHATE,sherlock
777,13,0.024685172494723472,early_visual,TSNE,sherlock
778,13,0.04143417842397778,early_visual,UMAP,sherlock
779,13,0.04266076776509616,early_visual,voxel,sherlock
780,13,0.006982231963641406,high_Visual,ISOMAP,sherlock
781,13,0.006089862381559992,high_Visual,LLE,sherlock
782,13,0.0100987015987159,high_Visual,PCA,sherlock
783,13,0.005464651519626783,high_Visual,PHATE,sherlock
784,13,0.013970016876657526,high_Visual,PHATE_TIME,sherlock
785,13,0.007922953477574641,high_Visual,SMOOTH_PHATE,sherlock
786,13,0.029708970552767,high_Visual,TPHATE,sherlock
787,13,0.01082668519100778,high_Visual,TSNE,sherlock
788,13,0.0009030642553677665,high_Visual,UMAP,sherlock
789,13,0.007976628563957405,high_Visual,voxel,sherlock
790,13,0.011410521267411345,pmc_nn,ISOMAP,sherlock
791,13,-0.0015952104168367588,pmc_nn,LLE,sherlock
792,13,0.020925284353834818,pmc_nn,PCA,sherlock
793,13,0.013010970726560902,pmc_nn,PHATE,sherlock
794,13,-0.0035319360667279906,pmc_nn,PHATE_TIME,sherlock
795,13,0.004684785915821084,pmc_nn,SMOOTH_PHATE,sherlock
796,13,0.023796562709533883,pmc_nn,TPHATE,sherlock
797,13,0.01152921627183765,pmc_nn,TSNE,sherlock
798,13,0.005413451294946638,pmc_nn,UMAP,sherlock
799,13,0.012450292766875929,pmc_nn,voxel,sherlock
800,14,0.00473572583184936,aud_early,ISOMAP,forrest
801,14,0.018777700695074267,aud_early,ISOMAP,sherlock
802,14,-0.007303086498630728,aud_early,LLE,forrest
803,14,0.008028201290819123,aud_early,LLE,sherlock
804,14,0.006543213697024065,aud_early,PCA,forrest
805,14,0.021064948010857062,aud_early,PCA,sherlock
