,test_subject,avg_diff,ROI,embed_method,dataset
806,14,0.00022890955055245244,aud_early,PHATE,forrest
807,14,0.02143579010409452,aud_early,PHATE,sherlock
808,14,0.012825652323787505,aud_early,PHATE_TIME,forrest
809,14,0.006346371843275211,aud_early,PHATE_TIME,sherlock
810,14,0.04816535421760918,aud_early,SMOOTH_PHATE,forrest
811,14,0.038758355723429824,aud_early,SMOOTH_PHATE,sherlock
812,14,0.03591565704848777,aud_early,TPHATE,forrest
813,14,0.0466427575393454,aud_early,TPHATE,sherlock
814,14,0.0009482345547762868,aud_early,TSNE,forrest
815,14,0.008126108905651023,aud_early,TSNE,sherlock
816,14,0.000960418176461136,aud_early,UMAP,forrest
817,14,0.004735435391081433,aud_early,UMAP,sherlock
818,14,0.00487817576223469,aud_early,voxel,forrest
819,14,0.008853549069145313,aud_early,voxel,sherlock
820,14,0.0035451844829495266,early_visual,ISOMAP,forrest
821,14,0.033312075491945085,early_visual,ISOMAP,sherlock
822,14,0.0024300604499258426,early_visual,LLE,forrest
823,14,0.013581504662858958,early_visual,LLE,sherlock
824,14,0.004025165978718758,early_visual,PCA,forrest
825,14,0.0279879294019715,early_visual,PCA,sherlock
826,14,0.006136557106077773,early_visual,PHATE,forrest
827,14,0.02487110841291058,early_visual,PHATE,sherlock
828,14,0.023073318998879065,early_visual,PHATE_TIME,forrest
829,14,0.003969216383116701,early_visual,PHATE_TIME,sherlock
830,14,0.007101183915943836,early_visual,SMOOTH_PHATE,forrest
831,14,0.013314744870417802,early_visual,SMOOTH_PHATE,sherlock
832,14,0.015229620676864076,early_visual,TPHATE,forrest
833,14,0.03228786376023981,early_visual,TPHATE,sherlock
834,14,-0.0007543729307056802,early_visual,TSNE,forrest
835,14,0.012081567611654853,early_visual,TSNE,sherlock
836,14,0.013686328628146394,early_visual,UMAP,forrest
837,14,0.010188746701330671,early_visual,UMAP,sherlock
838,14,0.004984766201833676,early_visual,voxel,forrest
839,14,0.030498854279188813,early_visual,voxel,sherlock
840,14,0.0025201251388128295,high_Visual,ISOMAP,forrest
841,14,0.011858637912285004,high_Visual,ISOMAP,sherlock
842,14,0.00495355241494759,high_Visual,LLE,forrest
843,14,-0.0007162303002026676,high_Visual,LLE,sherlock
844,14,0.010588553928416485,high_Visual,PCA,forrest
845,14,0.021366036434152583,high_Visual,PCA,sherlock
846,14,0.0125836875276452,high_Visual,PHATE,forrest
847,14,0.019448814924389667,high_Visual,PHATE,sherlock
848,14,0.02192108773143294,high_Visual,PHATE_TIME,forrest
849,14,-0.01379329205539637,high_Visual,PHATE_TIME,sherlock
850,14,0.04132239323286499,high_Visual,SMOOTH_PHATE,forrest
851,14,0.007641807179577862,high_Visual,SMOOTH_PHATE,sherlock
852,14,0.04253207170025925,high_Visual,TPHATE,forrest
853,14,0.02990042170111916,high_Visual,TPHATE,sherlock
854,14,-0.0006266470255907879,high_Visual,TSNE,forrest
855,14,0.0004784741843587341,high_Visual,TSNE,sherlock
856,14,0.0004238100489515976,high_Visual,UMAP,forrest
857,14,0.017619953815599287,high_Visual,UMAP,sherlock
858,14,0.003833065419941337,high_Visual,voxel,forrest
859,14,0.011449362151601594,high_Visual,voxel,sherlock
860,14,0.0011614303592240795,pmc_nn,ISOMAP,forrest
861,14,0.006703174765987201,pmc_nn,ISOMAP,sherlock
862,14,0.00034831841182850437,pmc_nn,LLE,forrest
863,14,0.004260599606886943,pmc_nn,LLE,sherlock
864,14,-0.0003984195911994997,pmc_nn,PCA,forrest
865,14,0.014487954131442878,pmc_nn,PCA,sherlock
866,14,0.0010264173722027135,pmc_nn,PHATE,forrest
867,14,0.012294698322036762,pmc_nn,PHATE,sherlock
868,14,-0.009063873562118714,pmc_nn,PHATE_TIME,forrest
869,14,0.0234264486301339,pmc_nn,PHATE_TIME,sherlock
870,14,0.001728213473394006,pmc_nn,SMOOTH_PHATE,forrest
871,14,-0.01998634671244993,pmc_nn,SMOOTH_PHATE,sherlock
872,14,-0.003474630122553037,pmc_nn,TPHATE,forrest
873,14,0.02428584944029799,pmc_nn,TPHATE,sherlock
874,14,-0.0005741033486380278,pmc_nn,TSNE,forrest
875,14,0.008989420629630134,pmc_nn,TSNE,sherlock
876,14,-0.0007267192817752967,pmc_nn,UMAP,forrest
877,14,0.000333708888535382,pmc_nn,UMAP,sherlock
878,14,0.0018807739092178931,pmc_nn,voxel,forrest
879,14,0.011844968185196146,pmc_nn,voxel,sherlock
880,15,0.010389737238476015,aud_early,ISOMAP,forrest
881,15,0.02763653737297691,aud_early,ISOMAP,sherlock
882,15,-0.004489876966578576,aud_early,LLE,forrest
883,15,0.032140304395414064,aud_early,LLE,sherlock
884,15,0.009196806559708769,aud_early,PCA,forrest
885,15,0.009454193676072836,aud_early,PCA,sherlock
886,15,0.0024809798197818703,aud_early,PHATE,forrest
887,15,0.010345286302256883,aud_early,PHATE,sherlock
888,15,0.013671880572032984,aud_early,PHATE_TIME,forrest
889,15,0.058762577432775125,aud_early,PHATE_TIME,sherlock
890,15,0.01356291328022667,aud_early,SMOOTH_PHATE,forrest
891,15,0.012587223799131445,aud_early,SMOOTH_PHATE,sherlock
892,15,0.022071844776683804,aud_early,TPHATE,forrest
893,15,-0.000559966672678247,aud_early,TPHATE,sherlock
894,15,0.0038488910320460933,aud_early,TSNE,forrest
895,15,0.025217732475516372,aud_early,TSNE,sherlock
896,15,0.0011081146593114033,aud_early,UMAP,forrest
897,15,0.02363657299035977,aud_early,UMAP,sherlock
898,15,0.006654200015290325,aud_early,voxel,forrest
899,15,0.024261136008837565,aud_early,voxel,sherlock
900,15,0.006264047553680745,early_visual,ISOMAP,forrest
901,15,0.03918699571636483,early_visual,ISOMAP,sherlock
902,15,0.0030009862384856143,early_visual,LLE,forrest
903,15,0.03038668704661621,early_visual,LLE,sherlock
904,15,0.0036007879962558272,early_visual,PCA,forrest
905,15,0.02901956360395052,early_visual,PCA,sherlock
906,15,0.007904553642284564,early_visual,PHATE,forrest
907,15,0.037350856426708136,early_visual,PHATE,sherlock
908,15,-0.009892488140294642,early_visual,PHATE_TIME,forrest
909,15,0.010236052198512705,early_visual,PHATE_TIME,sherlock
910,15,0.016110235993081812,early_visual,SMOOTH_PHATE,forrest
911,15,0.029900649430652713,early_visual,SMOOTH_PHATE,sherlock
912,15,0.016676335895706548,early_visual,TPHATE,forrest
913,15,0.04892298097200485,early_visual,TPHATE,sherlock
914,15,0.0034909105982570874,early_visual,TSNE,forrest
915,15,0.020070968306908625,early_visual,TSNE,sherlock
916,15,0.01077257199249345,early_visual,UMAP,forrest
917,15,0.005393427402889419,early_visual,UMAP,sherlock
918,15,0.006659408277174401,early_visual,voxel,forrest
919,15,0.04049761822164231,early_visual,voxel,sherlock
920,15,0.003852347227300303,high_Visual,ISOMAP,forrest
921,15,0.009856963178194287,high_Visual,ISOMAP,sherlock
922,15,0.024878596769171594,high_Visual,LLE,forrest
923,15,-0.00023756230882647974,high_Visual,LLE,sherlock
924,15,0.01105548611921309,high_Visual,PCA,forrest
925,15,0.013501746135958788,high_Visual,PCA,sherlock
926,15,0.011275552142494956,high_Visual,PHATE,forrest
927,15,0.026809375600216977,high_Visual,PHATE,sherlock
928,15,0.01304954845714301,high_Visual,PHATE_TIME,forrest
929,15,0.03120867945134091,high_Visual,PHATE_TIME,sherlock
930,15,0.054475052069069746,high_Visual,SMOOTH_PHATE,forrest
931,15,-0.027130854976648792,high_Visual,SMOOTH_PHATE,sherlock
932,15,0.03111298529889867,high_Visual,TPHATE,forrest
933,15,0.018139152794345654,high_Visual,TPHATE,sherlock
934,15,0.00022394427600460194,high_Visual,TSNE,forrest
935,15,0.0004263935346768874,high_Visual,TSNE,sherlock
936,15,0.0007640031141155525,high_Visual,UMAP,forrest
937,15,0.023561935093058116,high_Visual,UMAP,sherlock
938,15,0.0062733399818700785,high_Visual,voxel,forrest
939,15,0.013482992922266712,high_Visual,voxel,sherlock
940,15,0.0010893124897119657,pmc_nn,ISOMAP,forrest
941,15,0.016431451661296628,pmc_nn,ISOMAP,sherlock
942,15,0.002569342927170833,pmc_nn,LLE,forrest
943,15,-0.0027745706588116906,pmc_nn,LLE,sherlock
944,15,0.002140557719891988,pmc_nn,PCA,forrest
945,15,0.014199929879846647,pmc_nn,PCA,sherlock
946,15,0.0014622344776187362,pmc_nn,PHATE,forrest
947,15,0.018494898377892997,pmc_nn,PHATE,sherlock
948,15,-0.001984950162856787,pmc_nn,PHATE_TIME,forrest
949,15,0.06422662238670163,pmc_nn,PHATE_TIME,sherlock
950,15,0.004333190511260869,pmc_nn,SMOOTH_PHATE,forrest
951,15,0.03791491636274173,pmc_nn,SMOOTH_PHATE,sherlock
952,15,0.014880750763024583,pmc_nn,TPHATE,forrest
953,15,0.0755356392587901,pmc_nn,TPHATE,sherlock
954,15,0.001517581627127053,pmc_nn,TSNE,forrest
955,15,0.015514696409393302,pmc_nn,TSNE,sherlock
956,15,0.0004480480966790201,pmc_nn,UMAP,forrest
957,15,0.006170683414470348,pmc_nn,UMAP,sherlock
958,15,0.0037482072824356685,pmc_nn,voxel,forrest
959,15,0.01743592268901288,pmc_nn,voxel,sherlock
960,16,0.002695108477375456,aud_early,ISOMAP,forrest
961,16,0.0368746479537204,aud_early,ISOMAP,sherlock
962,16,-0.0013631242064061772,aud_early,LLE,forrest
963,16,0.012843350510188485,aud_early,LLE,sherlock
964,16,0.006801299433429538,aud_early,PCA,forrest
965,16,0.012593483144955885,aud_early,PCA,sherlock
966,16,-0.0035959603787916045,aud_early,PHATE,forrest
967,16,0.040142249897860374,aud_early,PHATE,sherlock
968,16,0.001247240277655302,aud_early,PHATE_TIME,forrest
969,16,-0.0015619992903974935,aud_early,PHATE_TIME,sherlock
970,16,0.009772853185648918,aud_early,SMOOTH_PHATE,forrest
971,16,-0.007829889243227679,aud_early,SMOOTH_PHATE,sherlock
972,16,0.006771119019363263,aud_early,TPHATE,forrest
973,16,0.06040636335636407,aud_early,TPHATE,sherlock
974,16,-0.0001804515693169176,aud_early,TSNE,forrest
975,16,0.015500756205917407,aud_early,TSNE,sherlock
976,16,0.003924337218941481,aud_early,UMAP,forrest
977,16,0.011182291279286759,aud_early,UMAP,sherlock
978,16,0.0059194510397152416,aud_early,voxel,forrest
979,16,0.013469141852980902,aud_early,voxel,sherlock
980,16,0.004708145049230838,early_visual,ISOMAP,forrest
981,16,0.026440565713557386,early_visual,ISOMAP,sherlock
982,16,0.0033338278408989847,early_visual,LLE,forrest
983,16,0.025781361232095335,early_visual,LLE,sherlock
984,16,0.008869957028972466,early_visual,PCA,forrest
985,16,0.022233554934335566,early_visual,PCA,sherlock
986,16,0.002117965972515112,early_visual,PHATE,forrest
987,16,0.02144050303325597,early_visual,PHATE,sherlock
988,16,-0.012312559283311672,early_visual,PHATE_TIME,forrest
989,16,-0.0017713836248504148,early_visual,PHATE_TIME,sherlock
990,16,0.012058732257464573,early_visual,SMOOTH_PHATE,forrest
991,16,-0.017737071081364096,early_visual,SMOOTH_PHATE,sherlock
992,16,0.010679765090585661,early_visual,TPHATE,forrest
993,16,0.043625778206317786,early_visual,TPHATE,sherlock
994,16,0.0063100380247230825,early_visual,TSNE,forrest
995,16,0.021306795524321468,early_visual,TSNE,sherlock
996,16,0.013627738198754659,early_visual,UMAP,forrest
997,16,0.01733614880841004,early_visual,UMAP,sherlock
998,16,0.010520272350497305,early_visual,voxel,forrest
999,16,0.0271371945602201,early_visual,voxel,sherlock
1000,16,0.0034362408455934756,high_Visual,ISOMAP,forrest
1001,16,0.016201187808897108,high_Visual,ISOMAP,sherlock
1002,16,0.0016010342706123328,high_Visual,LLE,forrest
1003,16,0.01206941827387767,high_Visual,LLE,sherlock
1004,16,0.009946103781720134,high_Visual,PCA,forrest
1005,16,0.008031541113587918,high_Visual,PCA,sherlock
1006,16,0.008352854175709511,high_Visual,PHATE,forrest
1007,16,0.0006588925247167159,high_Visual,PHATE,sherlock
1008,16,-0.0023169767574221364,high_Visual,PHATE_TIME,forrest
1009,16,0.04999637786151759,high_Visual,PHATE_TIME,sherlock
1010,16,0.008465470306546598,high_Visual,SMOOTH_PHATE,forrest
1011,16,0.026907551089324907,high_Visual,SMOOTH_PHATE,sherlock
1012,16,0.007601853398530538,high_Visual,TPHATE,forrest
1013,16,0.006048149821645576,high_Visual,TPHATE,sherlock
1014,16,0.0011784793248609514,high_Visual,TSNE,forrest
1015,16,0.016261248979445104,high_Visual,TSNE,sherlock
1016,16,0.0020083122220862664,high_Visual,UMAP,forrest
1017,16,0.0015713867081282487,high_Visual,UMAP,sherlock
1018,16,0.0061021623323130325,high_Visual,voxel,forrest
1019,16,0.012001574851816384,high_Visual,voxel,sherlock
1020,16,0.0014163409502056475,pmc_nn,ISOMAP,forrest
1021,16,0.010995235866981931,pmc_nn,ISOMAP,sherlock
1022,16,-0.0009598077252334062,pmc_nn,LLE,forrest
1023,16,0.004794812012302631,pmc_nn,LLE,sherlock
1024,16,0.002704606863389361,pmc_nn,PCA,forrest
1025,16,0.006974146963352037,pmc_nn,PCA,sherlock
1026,16,-4.1297223531871535e-05,pmc_nn,PHATE,forrest
1027,16,0.005957365843831463,pmc_nn,PHATE,sherlock
1028,16,0.00393646634713026,pmc_nn,PHATE_TIME,forrest
1029,16,0.04050463214477446,pmc_nn,PHATE_TIME,sherlock
1030,16,0.006565933091530732,pmc_nn,SMOOTH_PHATE,forrest
1031,16,0.015477850907619424,pmc_nn,SMOOTH_PHATE,sherlock
1032,16,-0.000624048806469737,pmc_nn,TPHATE,forrest
1033,16,0.042396276503470776,pmc_nn,TPHATE,sherlock
1034,16,6.005303489408114e-05,pmc_nn,TSNE,forrest
1035,16,0.004379072549076269,pmc_nn,TSNE,sherlock
1036,16,0.0012436152420361576,pmc_nn,UMAP,forrest
1037,16,0.01448748058771627,pmc_nn,UMAP,sherlock
1038,16,0.0034980927695175005,pmc_nn,voxel,forrest
1039,16,0.015011392813505341,pmc_nn,voxel,sherlock
1040,17,0.005679396781342789,aud_early,ISOMAP,forrest
1041,17,-0.0003926217984382046,aud_early,LLE,forrest
1042,17,0.010190883138435722,aud_early,PCA,forrest
1043,17,0.0024472210628565974,aud_early,PHATE,forrest
1044,17,0.007494793840781232,aud_early,PHATE_TIME,forrest
1045,17,0.017410826984552992,aud_early,SMOOTH_PHATE,forrest
1046,17,0.019391100555255888,aud_early,TPHATE,forrest
1047,17,-0.0006651790749392351,aud_early,TSNE,forrest
1048,17,0.004054585272292872,aud_early,UMAP,forrest
1049,17,0.00595319936742111,aud_early,voxel,forrest
1050,17,0.005960670931106014,early_visual,ISOMAP,forrest
1051,17,0.0011463843485611314,early_visual,LLE,forrest
1052,17,0.006623845314137797,early_visual,PCA,forrest
1053,17,0.0032232522847094186,early_visual,PHATE,forrest
1054,17,0.0070527449236185875,early_visual,PHATE_TIME,forrest
1055,17,0.01514264483782656,early_visual,SMOOTH_PHATE,forrest
1056,17,0.01142591626966505,early_visual,TPHATE,forrest
1057,17,0.004370260753966725,early_visual,TSNE,forrest
1058,17,0.0032802211461077442,early_visual,UMAP,forrest
1059,17,0.00646801170754685,early_visual,voxel,forrest
1060,17,0.004274847603813436,high_Visual,ISOMAP,forrest
1061,17,0.0014630208433512716,high_Visual,LLE,forrest
1062,17,0.011071523261319854,high_Visual,PCA,forrest
1063,17,0.009478394580436734,high_Visual,PHATE,forrest
1064,17,0.008571453259181282,high_Visual,PHATE_TIME,forrest
1065,17,0.010010821669654899,high_Visual,SMOOTH_PHATE,forrest
1066,17,0.00884931188141259,high_Visual,TPHATE,forrest
1067,17,-0.00012781960538599805,high_Visual,TSNE,forrest
1068,17,0.0009432795929927984,high_Visual,UMAP,forrest
1069,17,0.005356053048110419,high_Visual,voxel,forrest
1070,17,0.000391553538621985,pmc_nn,ISOMAP,forrest
1071,17,-0.0005174429579730988,pmc_nn,LLE,forrest
1072,17,0.001506893504740843,pmc_nn,PCA,forrest
1073,17,0.0025760932695433536,pmc_nn,PHATE,forrest
1074,17,-0.0017915927569939647,pmc_nn,PHATE_TIME,forrest
1075,17,0.007817810451703568,pmc_nn,SMOOTH_PHATE,forrest
1076,17,0.0011387247332064908,pmc_nn,TPHATE,forrest
1077,17,0.00028663948611349006,pmc_nn,TSNE,forrest
1078,17,0.0014302628911383635,pmc_nn,UMAP,forrest
1079,17,0.0022276711630002453,pmc_nn,voxel,forrest
1080,18,0.0035149660953858602,aud_early,ISOMAP,forrest
1081,18,0.02184831665465697,aud_early,LLE,forrest
1082,18,0.0024503362461659735,aud_early,PCA,forrest
1083,18,-0.02151458803561526,aud_early,PHATE,forrest
1084,18,0.01548804609693218,aud_early,PHATE_TIME,forrest
1085,18,0.015571080424771159,aud_early,SMOOTH_PHATE,forrest
1086,18,0.033365324874692556,aud_early,TPHATE,forrest
1087,18,0.02474959719214178,aud_early,TSNE,forrest
1088,18,0.01419350736654352,aud_early,UMAP,forrest
1089,18,0.005680722356193126,aud_early,voxel,forrest
1090,18,0.004105726446540071,early_visual,ISOMAP,forrest
1091,18,0.008186838125176805,early_visual,LLE,forrest
1092,18,0.0008498018508218963,early_visual,PCA,forrest
1093,18,0.0016771209766083262,early_visual,PHATE,forrest
1094,18,0.022105809910216268,early_visual,PHATE_TIME,forrest
1095,18,0.01570765125362076,early_visual,SMOOTH_PHATE,forrest
1096,18,0.020649611333010135,early_visual,TPHATE,forrest
1097,18,0.00626635201743836,early_visual,TSNE,forrest
1098,18,0.011210784164668367,early_visual,UMAP,forrest
1099,18,0.007513680755681478,early_visual,voxel,forrest
1100,18,0.006773061928645205,high_Visual,ISOMAP,forrest
1101,18,0.007710887918127695,high_Visual,LLE,forrest
1102,18,0.006004523054699417,high_Visual,PCA,forrest
1103,18,0.007489392870962255,high_Visual,PHATE,forrest
1104,18,0.014899793003307522,high_Visual,PHATE_TIME,forrest
1105,18,0.09628903814269492,high_Visual,SMOOTH_PHATE,forrest
1106,18,0.08640419166997583,high_Visual,TPHATE,forrest
1107,18,0.038897768766497046,high_Visual,TSNE,forrest
1108,18,0.007298192539893412,high_Visual,UMAP,forrest
1109,18,0.005139992658467625,high_Visual,voxel,forrest
1110,18,0.0025404040772416645,pmc_nn,ISOMAP,forrest
1111,18,0.001396219872273805,pmc_nn,LLE,forrest
1112,18,-0.00024868637099048765,pmc_nn,PCA,forrest
1113,18,0.0011754842669784093,pmc_nn,PHATE,forrest
1114,18,0.004511239425744835,pmc_nn,PHATE_TIME,forrest
1115,18,0.0005422815394948705,pmc_nn,SMOOTH_PHATE,forrest
1116,18,0.01440129457976825,pmc_nn,TPHATE,forrest
1117,18,-0.000895125930818232,pmc_nn,TSNE,forrest
1118,18,0.00017464118206209138,pmc_nn,UMAP,forrest
1119,18,0.0015931752780044852,pmc_nn,voxel,forrest
1120,19,0.005258398114735803,aud_early,ISOMAP,forrest
1121,19,0.0008441690720163773,aud_early,LLE,forrest
1122,19,0.012623851061772051,aud_early,PCA,forrest
1123,19,0.00019894306447583177,aud_early,PHATE,forrest
1124,19,-0.010974746308129356,aud_early,PHATE_TIME,forrest
1125,19,0.018561092618998187,aud_early,SMOOTH_PHATE,forrest
1126,19,0.018033348937116465,aud_early,TPHATE,forrest
1127,19,0.005753035026397347,aud_early,TSNE,forrest
1128,19,0.0016333099547392138,aud_early,UMAP,forrest
1129,19,0.005973029660125715,aud_early,voxel,forrest
1130,19,0.008530946581530391,early_visual,ISOMAP,forrest
1131,19,0.0038725499283375625,early_visual,LLE,forrest
1132,19,0.011140315437014624,early_visual,PCA,forrest
1133,19,0.0066623496056312835,early_visual,PHATE,forrest
1134,19,-0.00019142329636673256,early_visual,PHATE_TIME,forrest
1135,19,0.014207537754946882,early_visual,SMOOTH_PHATE,forrest
1136,19,0.012092794214472336,early_visual,TPHATE,forrest
1137,19,0.002055487646483902,early_visual,TSNE,forrest
1138,19,0.015392642808744528,early_visual,UMAP,forrest
1139,19,0.009831483150385326,early_visual,voxel,forrest
1140,19,0.004349874599154426,high_Visual,ISOMAP,forrest
1141,19,0.0018755486697432698,high_Visual,LLE,forrest
1142,19,0.010252174890982148,high_Visual,PCA,forrest
1143,19,0.010504435646638006,high_Visual,PHATE,forrest
1144,19,-0.0006430259940263976,high_Visual,PHATE_TIME,forrest
1145,19,0.010881290492635134,high_Visual,SMOOTH_PHATE,forrest
1146,19,0.009143320834235847,high_Visual,TPHATE,forrest
1147,19,0.0007601901105691138,high_Visual,TSNE,forrest
1148,19,0.0009222593008821571,high_Visual,UMAP,forrest
1149,19,0.005085109472624327,high_Visual,voxel,forrest
1150,19,0.001409552328735309,pmc_nn,ISOMAP,forrest
1151,19,0.0008237311789691599,pmc_nn,LLE,forrest
1152,19,0.0007195393624169507,pmc_nn,PCA,forrest
1153,19,0.0010987974033281219,pmc_nn,PHATE,forrest
1154,19,0.0013595522851232178,pmc_nn,PHATE_TIME,forrest
1155,19,0.0018105139268718017,pmc_nn,SMOOTH_PHATE,forrest
1156,19,4.4967979293494913e-05,pmc_nn,TPHATE,forrest
1157,19,-0.0002116478681453026,pmc_nn,TSNE,forrest
1158,19,-0.00124512551803947,pmc_nn,UMAP,forrest
1159,19,0.002823949306236017,pmc_nn,voxel,forrest
1160,20,0.004722766246784661,aud_early,ISOMAP,forrest
1161,20,0.0008780162374961949,aud_early,LLE,forrest
1162,20,0.005473366264863253,aud_early,PCA,forrest
1163,20,0.0031177594213110888,aud_early,PHATE,forrest
1164,20,0.015780703216310237,aud_early,PHATE_TIME,forrest
1165,20,0.011562039831298545,aud_early,SMOOTH_PHATE,forrest
1166,20,0.011543624691950109,aud_early,TPHATE,forrest
1167,20,0.0007930267624696991,aud_early,TSNE,forrest
1168,20,0.0005686868731126471,aud_early,UMAP,forrest
1169,20,0.0062539839065341865,aud_early,voxel,forrest
1170,20,0.008823421338331191,early_visual,ISOMAP,forrest
1171,20,0.00033931995097769436,early_visual,LLE,forrest
1172,20,0.009015442942952773,early_visual,PCA,forrest
1173,20,0.005633291470776934,early_visual,PHATE,forrest
1174,20,0.011022814764157571,early_visual,PHATE_TIME,forrest
1175,20,0.014952444402270747,early_visual,SMOOTH_PHATE,forrest
1176,20,0.012416589480171115,early_visual,TPHATE,forrest
1177,20,0.004035414199478702,early_visual,TSNE,forrest
1178,20,0.00594027959967761,early_visual,UMAP,forrest
1179,20,0.007178799357821463,early_visual,voxel,forrest
1180,20,0.006504492561825387,high_Visual,ISOMAP,forrest
1181,20,0.004300327577592059,high_Visual,LLE,forrest
1182,20,0.009009608028193807,high_Visual,PCA,forrest
1183,20,0.013274492997895439,high_Visual,PHATE,forrest
1184,20,0.021284828766765424,high_Visual,PHATE_TIME,forrest
1185,20,0.013290447073248723,high_Visual,SMOOTH_PHATE,forrest
1186,20,0.008561000749457285,high_Visual,TPHATE,forrest
1187,20,-0.00014320378476442432,high_Visual,TSNE,forrest
1188,20,0.002374570654700435,high_Visual,UMAP,forrest
1189,20,0.0072654734941120696,high_Visual,voxel,forrest
1190,20,0.0025212356650951137,pmc_nn,ISOMAP,forrest
1191,20,0.0012230647196062579,pmc_nn,LLE,forrest
1192,20,0.0008712323907263405,pmc_nn,PCA,forrest
1193,20,0.00124791525475872,pmc_nn,PHATE,forrest
1194,20,-0.009420290425836201,pmc_nn,PHATE_TIME,forrest
1195,20,0.0017879853096938356,pmc_nn,SMOOTH_PHATE,forrest
1196,20,-0.0021200419194748995,pmc_nn,TPHATE,forrest
1197,20,0.001363436266188235,pmc_nn,TSNE,forrest
1198,20,-0.000133729617781899,pmc_nn,UMAP,forrest
1199,20,0.0019397763594192557,pmc_nn,voxel,forrest
